cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
0.1268353691077191,17.483850131641155,3.420811837240146e-68,39859.54210746995,True,66033,20064,66033,20064,0.1964858679594381,0.18837611760928555,0.0665396931665973,0.054511169707806714,20,20,20-39
0.07113982274962102,5.689460842912895,1.3093548317949806e-08,10253.58705392365,True,29605,6235,29605,6235,0.18989208819568243,0.18578892655133344,0.059156859851552814,0.05005857120249571,40,40,40-44
0.06139290569821856,4.73418485944544,2.230994574699902e-06,9554.343356198777,True,27730,5838,27730,5838,0.18923387553843213,0.18583413103562132,0.056754828062136956,0.04829648578215391,45,45,45-49
0.09315175807245941,6.7890938830620176,1.2086680082605636e-11,8030.719823170312,True,22917,4644,22917,4644,0.19090559844981655,0.18571764676525299,0.05759310957376755,0.04516251670411893,50,50,50-54
0.05141712051123139,2.68638754422435,0.007251229387978165,4218.895469449215,True,13729,2687,13729,2687,0.19282247880980755,0.18996489087070004,0.05675901923709174,0.04909044956380945,55,55,55-59
0.10921415359845099,5.525461587289553,3.520630681760493e-08,3580.458745696448,True,14799,2432,14799,2432,0.19730855146076,0.19128013856501816,0.0561873560774046,0.04874507474919899,60,60,60+
