cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
0.22741825555394998,28.902746471735714,1.6237734009043622e-181,34475.07101193908,True,66033,20064,66033,20064,10.326979010494751,9.25945524322169,4.74228906010966,4.531876332167146,20,20,20-39
0.17793830369573857,12.992340920505276,2.928797830950279e-38,9214.446739760628,True,29605,6235,29605,6235,9.957480662050328,9.15306255012029,4.541197508162366,4.422475060255608,40,40,40-44
0.15589876101087047,11.046433237852769,3.517659830309279e-28,8652.480490448374,True,27730,5838,27730,5838,9.830627659574466,9.13328023295649,4.496530028225165,4.359949179751437,45,45,45-49
0.1914515115694354,12.261049290159342,3.3352883573200667e-34,6864.153414758655,True,22917,4644,22917,4644,9.936710084216955,9.079225882859605,4.5120279965099845,4.31140981793025,50,50,50-54
0.1675681850557687,8.00322854218464,1.591598016427951e-15,3838.5734528031553,True,13729,2687,13729,2687,10.020817612353412,9.263569036099739,4.527215657998029,4.477067350804823,55,55,55-59
0.2105983856689719,9.905545488889466,8.072905120797901e-23,3356.2103676206866,True,14799,2432,14799,2432,10.194985134130683,9.224266036184211,4.634574249766659,4.452633978664016,60,60,60+
