cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
-0.7816418065347149,-94.138204011716,0.0,31747.0137274544,True,66033,20064,66033,20064,264.5285995890943,302.573644338118,48.02203049825766,50.757585271772584,20,20,20-39
-0.8592192150249174,-58.45590257495105,0.0,8603.954001200427,True,29605,6235,29605,6235,266.769845183809,306.8333039294306,45.921389581230585,49.84566579885871,40,40,40-44
-0.8661749748468883,-56.94340186986111,0.0,8045.124633798019,True,27730,5838,27730,5838,270.1401021757423,309.45062521411444,44.677484092555595,48.600490324626016,45,45,45-49
-0.7758854028165715,-45.80092494616985,0.0,6355.497977277891,True,22917,4644,22917,4644,276.46279763203444,311.45093310364626,44.470481732573944,48.055652615333045,50,50,50-54
-0.673600736528623,-30.75152216532953,4.6994500433393446e-185,3686.1121287797146,True,13729,2687,13729,2687,284.7856835894821,315.5894988214862,45.29285262832031,47.90244156777869,55,55,55-59
-0.48225039947132553,-20.82501818964402,2.3952434970065005e-90,3150.757275323869,True,14799,2432,14799,2432,303.5603993513076,327.90081551535087,49.873150641700825,53.97795331118846,60,60,60+
