cohens_d,t,p,dof,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),pb_recent_int,index,significant
,,,,4,0,4,0,0.21903877719556614,,0.3175183026066896,,120.0,120.0,
0.314704037707298,1.7277008573157813,0.16202963201876427,3.842939889729262,62,2,62,2,0.17171545874861854,0.10188461196307586,0.22364451207872738,0.04066744870661886,150.0,150.0,False
0.02485630012506913,0.13375214964572238,0.8949848595431091,19.27984027491521,252,16,252,16,0.10551213333371931,0.10251203973894141,0.12253319255475767,0.08424108653417331,180.0,180.0,False
-0.6453806838155701,-3.6045084612954823,0.0005604579709809082,74.94135575155435,487,68,487,68,0.08128808330897615,0.15276533240373646,0.10233425576485282,0.15898804636398692,210.0,210.0,True
-0.0632689222279017,-0.5399646900160773,0.590223767861142,119.7921192201815,551,92,551,92,0.06678236397741376,0.07267737265174944,0.09240866615296581,0.09767102209846697,240.0,240.0,False
-0.28204628894568395,-2.610535138242997,0.009689423984439236,210.65291734131486,356,132,356,132,0.04850147059713652,0.06979195876050268,0.07269025966660358,0.0825871681551317,270.0,270.0,True
-0.24968539185134306,-2.080815884483108,0.038560668277040216,229.4097645004328,187,127,187,127,0.04464359351497432,0.06247359331694399,0.06436668085261757,0.08069106615017395,300.0,300.0,False
-0.07584552832396514,-0.4539227593628081,0.6507895148576731,108.69044003027886,109,60,109,60,0.03675193676410108,0.040642370069042665,0.04873237628373337,0.05567903032797917,330.0,330.0,False
0.1788427577551598,0.9131995764018808,0.363358975838624,98.87509540165875,56,50,56,50,0.03329726698869207,0.02492180905362579,0.044224895347823055,0.04959417207980888,360.0,360.0,False
0.21974210862533938,0.6026661446071278,0.554315388857923,17.839446688392442,20,8,20,8,0.013012531832089239,0.007908169545293614,0.024860045318483053,0.018073986786814506,390.0,390.0,False
,,,,4,0,4,0,0.0373345034148575,,0.074669006829715,,420.0,420.0,
,,,,3,1,3,1,0.0,0.0,0.0,,480.0,480.0,
,,,,1,0,1,0,0.0,,,,570.0,570.0,
