cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
-0.02487539457952128,-0.3651179919337669,0.7151689100911371,530.2751992088247,False,752,282,752,282,0.07046821387839418,0.07329223515578683,0.11514696416667002,0.10907830521804447,20,20,20-39
-0.044205501332540455,-0.39701464082884885,0.6919821997096515,135.30508327775627,False,383,85,383,85,0.07945912050931084,0.08418281725872377,0.10891454929202318,0.09695486476641473,40,40,40-44
0.023739996890870498,0.17832523914383167,0.8588346828645023,98.2647248832577,False,317,68,317,68,0.059948435350866615,0.05811289905767496,0.07739856488235126,0.07693863065143249,45,45,45-49
-0.028617436265818384,-0.2212575136484179,0.825320156600162,105.36346049449068,False,265,64,265,64,0.07131208991013799,0.07400566409567744,0.0961382483816153,0.08516414398988931,50,50,50-54
-0.023902555019246628,-0.10879522192295706,0.9140370092685374,32.34743407377,False,167,26,167,26,0.0652496053644438,0.06735839028537546,0.08754606202992876,0.092601499328435,55,55,55-59
0.2183987122011583,1.3118224226021118,0.1966928286556655,42.075303994069486,False,202,29,202,29,0.06903229843919584,0.05096465327452618,0.08470196590419508,0.06686648725573366,60,60,60+
