cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
0.2511190175894621,3.2564906579955215,0.0012186638764384097,423.5985498972083,True,752,282,752,282,0.39452904939494593,0.35859242821940035,0.13337284150967899,0.1663467769849169,20,20,20-39
0.2314473350830365,2.4489713412101177,0.015313201369670699,174.79964955807588,False,383,85,383,85,0.3817809969366607,0.35231330506039615,0.1339560992596506,0.09123792223749395,40,40,40-44
0.19541423680216558,1.316651270445604,0.19133882404105185,88.92575088853329,False,317,68,317,68,0.36081508496510684,0.3377749507247399,0.11413294874639737,0.13426997225947487,45,45,45-49
0.39883789595670205,3.4732558475211643,0.0007023599003533816,127.81091910565854,True,265,64,265,64,0.373978420970842,0.3307862783476866,0.11361598521459441,0.08233914419217069,50,50,50-54
0.18045394639715043,1.1199852103689139,0.2688700817979837,43.47018317374365,False,167,26,167,26,0.3659738174699492,0.3435878263042866,0.1285700020106794,0.08839513022851424,55,55,55-59
0.24429969253016906,1.7809605457311286,0.08058087087130786,53.64735027493712,False,202,29,202,29,0.35429962262778925,0.33138949829371034,0.0976825298958926,0.05855813583757705,60,60,60+
