cohens_d,t,p,dof,significant,nobs(M),nobs(F),count(M),count(F),mean(M),mean(F),std(M),std(F),lower_age,index,age_group
0.1815264423394735,2.5525793841806608,0.010996672106096282,487.29730426294236,False,752,282,752,282,29.966755319148938,29.113475177304963,4.647948000621671,4.838446559006708,20,20,20-39
0.12570772535878463,0.9604106385147075,0.3388817595062326,113.96745701753225,False,383,85,383,85,30.221932114882506,29.647058823529413,4.447522920852146,5.105333071436977,40,40,40-44
0.25433125682736946,1.8603093174933036,0.06591380233893468,95.66704886218614,False,317,68,317,68,31.15141955835962,30.073529411764707,4.211471623036486,4.36169273066478,45,45,45-49
-0.13297505764826567,-0.9668991274652341,0.33599326060933077,97.23458214391911,False,265,64,265,64,30.58490566037736,31.171875,4.431438827938765,4.340853136467641,50,50,50-54
0.27740191695832234,1.4241934963087295,0.1631470922003652,35.39727322003514,False,167,26,167,26,30.089820359281436,28.846153846153847,4.541410994719207,4.076197322920544,55,55,55-59
0.4100361052080005,2.0648226117200563,0.04609659080347337,36.51143205799948,False,202,29,202,29,30.643564356435643,28.96551724137931,4.092425130782666,4.092525928189876,60,60,60+
