ability_band,sex,course,is_major,ability_lo_min,n,finish_p10_min,finish_p50_min,finish_p90_min,mean_positive_split,mean_split_ratio,htw_rate,mean_severity,severity_none_rate,severity_mild_rate,severity_moderate_rate,severity_severe_rate,pace_first_half_p10,pace_first_half_p25,pace_first_half_p50,pace_first_half_p75,pace_first_half_p90,base_pace_p10,base_pace_p25,base_pace_p50,base_pace_p75,base_pace_p90,recommended_first_half_lo,recommended_first_half_hi,recommended_base_pace_lo,recommended_base_pace_hi
a120,F,Amsterdam,False,120,76,139.44166564941406,143.68333435058594,148.92498779296875,0.029214464128017426,1.0292143821716309,0.0,0.03499288484454155,0.9342105263157895,0.06578947368421052,0.0,0.0,3.272083282470703,3.2958333492279053,3.3375000953674316,3.3960418701171875,3.4841666221618652,3.264444351196289,3.3088889122009277,3.3333332538604736,3.3988888263702393,3.5,3.2958333492279053,3.3960418701171875,3.3088889122009277,3.3988888263702393
a120,F,Berlin,True,120,159,140.3766632080078,144.93333435058594,149.2566680908203,0.03068634867668152,1.0306862592697144,0.012578616352201259,0.03451767936348915,0.9685534591194969,0.025157232704402517,0.0,0.006289308176100629,3.2773332595825195,3.3029165267944336,3.362499952316284,3.4541666507720947,3.497499942779541,3.2799999713897705,3.2966666221618652,3.366666555404663,3.457777738571167,3.497999906539917,3.3029165267944336,3.4541666507720947,3.2966666221618652,3.457777738571167
a120,F,Boston,True,120,95,141.0433349609375,144.71665954589844,148.68333435058594,0.02707558125257492,1.0270756483078003,0.0,0.03778786212205887,0.9473684210526315,0.05263157894736842,0.0,0.0,3.2941665649414062,3.351250171661377,3.388333320617676,3.435833215713501,3.4546666145324707,3.2655556201934814,3.3188889026641846,3.3755555152893066,3.4394445419311523,3.4733333587646484,3.351250171661377,3.435833215713501,3.3188889026641846,3.4394445419311523
a120,F,Chicago,True,120,38,131.29833984375,143.49166870117188,149.4216766357422,0.05408158525824547,1.054081678390503,0.02631578947368421,0.05236862599849701,0.9210526315789473,0.05263157894736842,0.02631578947368421,0.0,2.959416627883911,3.2004168033599854,3.3270833492279053,3.4191665649414062,3.4608335494995117,2.9236667156219482,3.2088890075683594,3.342777729034424,3.418888807296753,3.4743332862854004,3.2004168033599854,3.4191665649414062,3.2088890075683594,3.418888807296753
a120,F,London,True,120,72,136.65333557128906,141.60833740234375,147.94833374023438,0.029965348541736603,1.0299652814865112,0.0,0.03290903568267822,0.9583333333333334,0.041666666666666664,0.0,0.0,3.179166555404663,3.248333215713501,3.3154168128967285,3.411041736602783,3.4440832138061523,3.190000057220459,3.2497222423553467,3.3333334922790527,3.418888807296753,3.4608888626098633,3.248333215713501,3.411041736602783,3.2497222423553467,3.418888807296753
a120,F,New York,True,120,66,142.8416748046875,146.64166259765625,149.60000610351562,0.011803500354290009,1.0118035078048706,0.0,0.027921319007873535,0.9696969696969697,0.030303030303030304,0.0,0.0,3.3754167556762695,3.4077084064483643,3.449166774749756,3.505000114440918,3.517083168029785,3.358333110809326,3.396111011505127,3.415555477142334,3.4533333778381348,3.529444456100464,3.4077084064483643,3.505000114440918,3.396111011505127,3.4533333778381348
a120,F,Rotterdam,False,120,55,142.34666442871094,146.64999389648438,149.4933319091797,0.03436797112226486,1.0343679189682007,0.01818181818181818,0.03632519394159317,0.9636363636363636,0.03636363636363636,0.0,0.0,3.257833242416382,3.363333225250244,3.4183332920074463,3.46875,3.497499942779541,3.2582221031188965,3.367222309112549,3.4100000858306885,3.4766666889190674,3.505777597427368,3.363333225250244,3.46875,3.367222309112549,3.4766666889190674
a120,M,Amsterdam,False,120,616,126.54167175292969,142.77499389648438,149.7833251953125,0.029820429161190987,1.029820442199707,0.022727272727272728,0.033833809196949005,0.9301948051948052,0.06655844155844155,0.0016233766233766235,0.0016233766233766235,2.967916488647461,3.0241665840148926,3.319999933242798,3.4758334159851074,3.5408332347869873,2.9700000286102295,3.021111011505127,3.323333263397217,3.478055477142334,3.5411109924316406,3.0241665840148926,3.4758334159851074,3.021111011505127,3.478055477142334
a120,M,Barcelona,False,120,243,127.98332977294922,144.89999389648438,149.51333618164062,0.02573753520846367,1.0257375240325928,0.0205761316872428,0.029901525005698204,0.9629629629629629,0.03292181069958848,0.00411522633744856,0.0,3.003333330154419,3.222083330154419,3.3908333778381348,3.4708333015441895,3.5198333263397217,3.009999990463257,3.2249999046325684,3.387777805328369,3.4711110591888428,3.5142221450805664,3.222083330154419,3.4708333015441895,3.2249999046325684,3.4711110591888428
a120,M,Berlin,True,120,1905,132.26666259765625,145.5833282470703,150.5433349609375,0.03753826394677162,1.0375382900238037,0.04251968503937008,0.03976770490407944,0.9091863517060368,0.08556430446194226,0.004724409448818898,0.0005249343832020997,3.0399999618530273,3.2100000381469727,3.384166717529297,3.488333225250244,3.5399999618530273,3.0411109924316406,3.214444398880005,3.387777805328369,3.4911110401153564,3.5411109924316406,3.2100000381469727,3.488333225250244,3.214444398880005,3.4911110401153564
a120,M,Boston,True,120,1082,133.05999755859375,147.64166259765625,158.62832641601562,0.047495268285274506,1.0474952459335327,0.04066543438077634,0.047581277787685394,0.9001848428835489,0.08687615526802218,0.009242144177449169,0.0036968576709796672,3.050833225250244,3.302708387374878,3.430833339691162,3.520624876022339,3.627333402633667,3.0778889656066895,3.31333327293396,3.4377777576446533,3.5222222805023193,3.640000104904175,3.302708387374878,3.520624876022339,3.31333327293396,3.5222222805023193
a120,M,Chicago,True,120,354,130.7083282470703,146.75,154.0050048828125,0.04403473064303398,1.044034719467163,0.05649717514124294,0.04634065181016922,0.8898305084745762,0.1016949152542373,0.00847457627118644,0.0,3.0374999046325684,3.2595834732055664,3.397083282470703,3.4931249618530273,3.558666706085205,3.048888921737671,3.25944447517395,3.3983333110809326,3.48972225189209,3.5604445934295654,3.2595834732055664,3.4931249618530273,3.25944447517395,3.48972225189209
a120,M,Copenhagen,False,120,297,132.50999450683594,145.6999969482422,158.0066680908203,0.04473196342587471,1.0447319746017456,0.05387205387205387,0.047541454434394836,0.8821548821548821,0.10437710437710437,0.013468013468013467,0.0,3.073333263397217,3.1600000858306885,3.387500047683716,3.494166612625122,3.5828332901000977,3.0711112022399902,3.165555477142334,3.3888888359069824,3.4944443702697754,3.592888832092285,3.1600000858306885,3.494166612625122,3.165555477142334,3.4944443702697754
a120,M,Dubai,False,120,71,125.26667022705078,129.8000030517578,145.85000610351562,0.05404431372880936,1.0540441274642944,0.08450704225352113,0.054198939353227615,0.8450704225352113,0.15492957746478872,0.0,0.0,2.9233334064483643,2.9262499809265137,2.9741666316986084,3.133333206176758,3.3350000381469727,2.9211111068725586,2.922222137451172,2.9844443798065186,3.1533331871032715,3.3288888931274414,2.9262499809265137,3.133333206176758,2.922222137451172,3.1533331871032715
a120,M,Eindhoven,False,120,332,128.0,141.45001220703125,148.92832946777344,0.04245482012629509,1.0424548387527466,0.030120481927710843,0.044355858117341995,0.8975903614457831,0.09939759036144578,0.0030120481927710845,0.0,2.9841666221618652,3.002500057220459,3.2958333492279053,3.425833225250244,3.498333215713501,2.9844443798065186,3.006666660308838,3.30055570602417,3.430555582046509,3.50766658782959,3.002500057220459,3.425833225250244,3.006666660308838,3.430555582046509
a120,M,Gold Coast,False,120,241,131.01666259765625,144.5,153.89999389648438,0.05512136593461037,1.0551213026046753,0.06224066390041494,0.05710705742239952,0.8423236514522822,0.14522821576763487,0.008298755186721992,0.004149377593360996,3.049999952316284,3.1050000190734863,3.302500009536743,3.441666603088379,3.5391666889190674,3.0611112117767334,3.11555552482605,3.3011112213134766,3.43666672706604,3.5644445419311523,3.1050000190734863,3.441666603088379,3.11555552482605,3.43666672706604
a120,M,Hamburg,False,120,51,129.98333740234375,136.9166717529297,145.46665954589844,0.0578165277838707,1.057816505432129,0.11764705882352941,0.06284783035516739,0.8627450980392157,0.11764705882352941,0.0196078431372549,0.0,3.006666660308838,3.032083511352539,3.131666660308838,3.240833282470703,3.37416672706604,2.9977777004241943,3.0183334350585938,3.1255555152893066,3.2266666889190674,3.3511111736297607,3.032083511352539,3.240833282470703,3.0183334350585938,3.2266666889190674
a120,M,London,True,120,1503,137.60333251953125,148.13333129882812,160.1300048828125,0.04480598866939545,1.0448060035705566,0.0552228875582169,0.04421699047088623,0.8995342648037259,0.08050565535595476,0.015968063872255488,0.003992015968063872,3.19433331489563,3.3375000953674316,3.449166774749756,3.5274999141693115,3.698333501815796,3.2068889141082764,3.347222328186035,3.4600000381469727,3.538888931274414,3.7100000381469727,3.3375000953674316,3.5274999141693115,3.347222328186035,3.538888931274414
a120,M,Madrid,False,120,126,129.64999389648438,133.9583282470703,148.625,0.05476314574480057,1.0547630786895752,0.05555555555555555,0.07073353230953217,0.7380952380952381,0.2619047619047619,0.0,0.0,3.0183334350585938,3.0450000762939453,3.0875000953674316,3.143958330154419,3.4683332443237305,2.9938888549804688,3.0158333778381348,3.06166672706604,3.1355555057525635,3.4549999237060547,3.0450000762939453,3.143958330154419,3.0158333778381348,3.1355555057525635
a120,M,New York,True,120,399,130.94000244140625,145.3333282470703,150.84666442871094,0.04540897160768509,1.0454089641571045,0.05263157894736842,0.0518941767513752,0.8922305764411027,0.09273182957393483,0.007518796992481203,0.007518796992481203,3.066666603088379,3.119999885559082,3.3483333587646484,3.4741666316986084,3.552500009536743,3.069777727127075,3.1127777099609375,3.342222213745117,3.466111183166504,3.5446667671203613,3.119999885559082,3.4741666316986084,3.1127777099609375,3.466111183166504
a120,M,Paris,False,120,109,127.92666625976562,146.4499969482422,149.32666015625,0.0283464714884758,1.0283465385437012,0.009174311926605505,0.03020515665411949,0.9541284403669725,0.045871559633027525,0.0,0.0,2.952500104904175,3.2716667652130127,3.4158332347869873,3.494166612625122,3.5233333110809326,2.967777729034424,3.31333327293396,3.4277777671813965,3.4911110401153564,3.5195555686950684,3.2716667652130127,3.494166612625122,3.31333327293396,3.4911110401153564
a120,M,Prague,False,120,32,128.2616729736328,136.99166870117188,147.77000427246094,0.04157782346010208,1.0415778160095215,0.0,0.04180504009127617,0.875,0.125,0.0,0.0,2.990833282470703,2.991666555404663,3.0783333778381348,3.310833215713501,3.43916654586792,2.9877777099609375,2.992222309112549,3.087222099304199,3.3069443702697754,3.4375555515289307,2.991666555404663,3.310833215713501,2.992222309112549,3.3069443702697754
a120,M,Rotterdam,False,120,706,129.56666564941406,142.86666870117188,150.3000030517578,0.04468683525919914,1.0446867942810059,0.04107648725212465,0.04488781467080116,0.9093484419263456,0.08781869688385269,0.0028328611898017,0.0,2.9825000762939453,3.1424999237060547,3.3029165267944336,3.449791669845581,3.5258333683013916,2.986666679382324,3.1372222900390625,3.306666612625122,3.450000047683716,3.527222156524658,3.1424999237060547,3.449791669845581,3.1372222900390625,3.450000047683716
a120,M,Tokyo,True,120,226,128.52499389648438,141.61666870117188,148.9083251953125,0.04403642937541008,1.0440365076065063,0.01327433628318584,0.04458364471793175,0.8982300884955752,0.09734513274336283,0.004424778761061947,0.0,2.9791667461395264,3.0816667079925537,3.258333206176758,3.3949999809265137,3.480416774749756,2.9844443798065186,3.086944341659546,3.259999990463257,3.404444456100464,3.4811110496520996,3.0816667079925537,3.3949999809265137,3.086944341659546,3.404444456100464
a120,M,Valencia,False,120,1647,132.3000030517578,145.68333435058594,149.68333435058594,0.026145081967115402,1.026145100593567,0.022465088038858532,0.02950962632894516,0.9574984820886461,0.03946569520340012,0.0012143290831815423,0.0018214936247723133,3.068333387374878,3.261666774749756,3.4008333683013916,3.4841666221618652,3.5341665744781494,3.0695555210113525,3.264444351196289,3.402222156524658,3.478888988494873,3.527111053466797,3.261666774749756,3.4841666221618652,3.264444351196289,3.478888988494873
a120,M,Warsaw,False,120,68,129.99000549316406,135.89999389648438,149.163330078125,0.04794140160083771,1.0479413270950317,0.04411764705882353,0.053472667932510376,0.8970588235294118,0.08823529411764706,0.014705882352941176,0.0,3.009166717529297,3.057499885559082,3.1254167556762695,3.3672916889190674,3.5100834369659424,3.0085556507110596,3.0222222805023193,3.118333339691162,3.3441667556762695,3.5136666297912598,3.057499885559082,3.3672916889190674,3.0222222805023193,3.3441667556762695
a120,M,Washington,False,120,88,143.74166870117188,147.97500610351562,158.24000549316406,0.03891369327902794,1.0389137268066406,0.045454545454545456,0.0535496361553669,0.8863636363636364,0.09090909090909091,0.022727272727272728,0.0,3.3667500019073486,3.4089581966400146,3.451666831970215,3.5252082347869873,3.688499927520752,3.323777914047241,3.3777778148651123,3.4261112213134766,3.5072221755981445,3.6838889122009277,3.4089581966400146,3.5252082347869873,3.3777778148651123,3.5072221755981445
a150,F,Amsterdam,False,150,358,158.91000366210938,174.18333435058594,179.3333282470703,0.023383866995573044,1.0233839750289917,0.01675977653631285,0.02913154847919941,0.946927374301676,0.04748603351955307,0.00558659217877095,0.0,3.6865832805633545,3.9016666412353516,4.09083366394043,4.202083110809326,4.2469162940979,3.6911110877990723,3.9038889408111572,4.087222099304199,4.191944122314453,4.240333080291748,3.9016666412353516,4.202083110809326,3.9038889408111572,4.191944122314453
a150,F,Barcelona,False,150,154,160.93167114257812,175.49166870117188,179.0850067138672,0.014161407016217709,1.0141613483428955,0.01948051948051948,0.025769943371415138,0.9675324675324676,0.025974025974025976,0.006493506493506494,0.0,3.7996666431427,3.9541666507720947,4.112500190734863,4.225416660308838,4.260000228881836,3.7896666526794434,3.946666717529297,4.071666717529297,4.195833206176758,4.234111309051514,3.9541666507720947,4.225416660308838,3.946666717529297,4.195833206176758
a150,F,Berlin,True,150,1636,159.875,175.36666870117188,181.9083251953125,0.0294948797672987,1.0294948816299438,0.022616136919315404,0.03340332582592964,0.9382640586797066,0.055623471882640586,0.003667481662591687,0.0024449877750611247,3.7283332347869873,3.9347915649414062,4.097499847412109,4.205833435058594,4.2758331298828125,3.740000009536743,3.9363889694213867,4.0966668128967285,4.2047224044799805,4.273333549499512,3.9347915649414062,4.205833435058594,3.9363889694213867,4.2047224044799805
a150,F,Boston,True,150,1964,165.63833618164062,176.96665954589844,189.2949981689453,0.034267671406269073,1.034267544746399,0.026476578411405296,0.039145201444625854,0.9164969450101833,0.07841140529531568,0.0050916496945010185,0.0,3.8496665954589844,4.014166831970215,4.137499809265137,4.2216668128967285,4.370083332061768,3.8517777919769287,4.018610954284668,4.135555744171143,4.217777729034424,4.361222267150879,4.014166831970215,4.2216668128967285,4.018610954284668,4.217777729034424
a150,F,Chicago,True,150,667,164.2433319091797,175.9166717529297,183.09666442871094,0.030522679910063744,1.0305227041244507,0.03298350824587706,0.03515778109431267,0.9325337331334332,0.05697151424287856,0.004497751124437781,0.005997001499250375,3.8331668376922607,3.978749990463257,4.115833282470703,4.212500095367432,4.286499977111816,3.829777956008911,3.9844446182250977,4.113333225250244,4.211111068725586,4.281555652618408,3.978749990463257,4.212500095367432,3.9844446182250977,4.211111068725586
a150,F,Copenhagen,False,150,276,157.43333435058594,174.1583251953125,191.00833129882812,0.03978932648897171,1.0397894382476807,0.028985507246376812,0.04224605858325958,0.8985507246376812,0.09420289855072464,0.007246376811594203,0.0,3.5999999046325684,3.8522915840148926,4.045416831970215,4.219583511352539,4.477916717529297,3.6061110496520996,3.865833282470703,4.059999942779541,4.223888874053955,4.465000152587891,3.8522915840148926,4.219583511352539,3.865833282470703,4.223888874053955
a150,F,Eindhoven,False,150,159,156.61666870117188,173.68333435058594,179.79000854492188,0.026788294315338135,1.0267882347106934,0.012578616352201259,0.028510088101029396,0.949685534591195,0.050314465408805034,0.0,0.0,3.6470000743865967,3.853749990463257,4.068333148956299,4.206250190734863,4.231833457946777,3.6657776832580566,3.8561110496520996,4.073333263397217,4.206666469573975,4.236888885498047,3.853749990463257,4.206250190734863,3.8561110496520996,4.206666469573975
a150,F,Gold Coast,False,150,218,158.27667236328125,174.4083251953125,182.22500610351562,0.05177554860711098,1.051775574684143,0.05045871559633028,0.05146247521042824,0.8669724770642202,0.12385321100917432,0.0045871559633027525,0.0045871559633027525,3.662083387374878,3.8039584159851074,4.015833377838135,4.167916297912598,4.240916728973389,3.664555549621582,3.825833320617676,4.039999961853027,4.1777777671813965,4.237222194671631,3.8039584159851074,4.167916297912598,3.825833320617676,4.1777777671813965
a150,F,London,True,150,1657,165.47666931152344,177.14999389648438,192.33999633789062,0.042824886739254,1.0428248643875122,0.0356065178032589,0.042050231248140335,0.9112854556427278,0.07845503922751962,0.007845503922751962,0.0024140012070006035,3.8333332538604736,3.9766666889190674,4.125833511352539,4.230833530426025,4.430833339691162,3.851555585861206,3.992222309112549,4.141110897064209,4.248888969421387,4.458222389221191,3.9766666889190674,4.230833530426025,3.992222309112549,4.248888969421387
a150,F,Madrid,False,150,56,152.80833435058594,158.86666870117188,178.26666259765625,0.06974255293607712,1.0697425603866577,0.125,0.08326113224029541,0.6964285714285714,0.2857142857142857,0.017857142857142856,0.0,3.487499952316284,3.5450000762939453,3.6404166221618652,3.971874952316284,4.193750381469727,3.4711110591888428,3.5183331966400146,3.6027777194976807,3.9597222805023193,4.170555591583252,3.5450000762939453,3.971874952316284,3.5183331966400146,3.9597222805023193
a150,F,New York,True,150,804,164.6666717529297,176.1750030517578,187.4683380126953,0.04430125653743744,1.0443012714385986,0.03855721393034826,0.04796586558222771,0.8880597014925373,0.10074626865671642,0.008706467661691543,0.0024875621890547263,3.8127498626708984,3.9649999141693115,4.094583511352539,4.193333148956299,4.2791666984558105,3.821444511413574,3.968888998031616,4.092222213745117,4.190278053283691,4.288888931274414,3.9649999141693115,4.193333148956299,3.968888998031616,4.190278053283691
a150,F,Paris,False,150,65,166.72000122070312,174.6999969482422,179.06666564941406,0.03192939609289169,1.03192937374115,0.046153846153846156,0.03554433211684227,0.9692307692307692,0.03076923076923077,0.0,0.0,3.8904998302459717,3.9191665649414062,4.083333492279053,4.180833339691162,4.2213335037231445,3.8982222080230713,3.9422221183776855,4.076666831970215,4.172222137451172,4.228000164031982,3.9191665649414062,4.180833339691162,3.9422221183776855,4.172222137451172
a150,F,Rotterdam,False,150,385,155.36334228515625,171.1666717529297,179.663330078125,0.04414166882634163,1.0441417694091797,0.033766233766233764,0.04397814720869064,0.8883116883116883,0.10909090909090909,0.0025974025974025974,0.0,3.5861666202545166,3.744166612625122,3.9666666984558105,4.134166717529297,4.2208333015441895,3.590222120285034,3.7555556297302246,3.975555658340454,4.143333435058594,4.221111297607422,3.744166612625122,4.134166717529297,3.7555556297302246,4.143333435058594
a150,F,Valencia,False,150,67,156.92999267578125,169.88333129882812,178.22000122070312,0.02238960564136505,1.022389531135559,0.029850746268656716,0.03259950131177902,0.9552238805970149,0.04477611940298507,0.0,0.0,3.631333351135254,3.757500171661377,3.9658334255218506,4.143333435058594,4.225500106811523,3.631999969482422,3.7561111450195312,3.961111068725586,4.113888740539551,4.211999893188477,3.757500171661377,4.143333435058594,3.7561111450195312,4.113888740539551
a150,F,Warsaw,False,150,45,152.34666442871094,161.81666564941406,178.13333129882812,0.042647719383239746,1.0426478385925293,0.022222222222222223,0.04620959982275963,0.8888888888888888,0.1111111111111111,0.0,0.0,3.507833242416382,3.5458333492279053,3.7191667556762695,4.121666431427002,4.246833324432373,3.490888833999634,3.5477778911590576,3.7411110401153564,4.112222194671631,4.232222080230713,3.5458333492279053,4.121666431427002,3.5477778911590576,4.112222194671631
a150,F,Washington,False,150,129,169.77000427246094,177.06666564941406,189.6366729736328,0.03384564444422722,1.0338456630706787,0.03875968992248062,0.045078862458467484,0.9069767441860465,0.09302325581395349,0.0,0.0,3.9235000610351562,4.0258331298828125,4.124166488647461,4.249166488647461,4.4070000648498535,3.909777879714966,4.0088887214660645,4.10444450378418,4.221111297607422,4.382444381713867,4.0258331298828125,4.249166488647461,4.0088887214660645,4.221111297607422
a150,M,Amsterdam,False,150,8806,160.81666564941406,174.9499969482422,181.89166259765625,0.033495936542749405,1.0334959030151367,0.05359981830570066,0.04065122455358505,0.8972291619350443,0.09289121053826936,0.008516920281626164,0.0013627072450601862,3.745833396911621,3.9124999046325684,4.077499866485596,4.204166889190674,4.264999866485596,3.742222309112549,3.9033334255218506,4.065555572509766,4.1922221183776855,4.257777690887451,3.9124999046325684,4.204166889190674,3.9033334255218506,4.1922221183776855
a150,M,Auckland,False,150,110,165.91000366210938,175.85000610351562,193.60333251953125,0.05263945460319519,1.052639365196228,0.08181818181818182,0.061051271855831146,0.8454545454545455,0.15454545454545454,0.0,0.0,3.8316667079925537,3.9220833778381348,4.058750152587891,4.220417022705078,4.276750087738037,3.8037779331207275,3.9144444465637207,4.038888931274414,4.217499732971191,4.275555610656738,3.9220833778381348,4.220417022705078,3.9144444465637207,4.217499732971191
a150,M,Austin,False,150,105,162.9166717529297,177.56666564941406,187.92999267578125,0.03537643700838089,1.0353764295578003,0.05714285714285714,0.044627632945775986,0.8666666666666667,0.12380952380952381,0.009523809523809525,0.0,3.75683331489563,3.930000066757202,4.166666507720947,4.244999885559082,4.375999927520752,3.7613332271575928,3.9455554485321045,4.151111125946045,4.218888759613037,4.299555778503418,3.930000066757202,4.244999885559082,3.9455554485321045,4.218888759613037
a150,M,Barcelona,False,150,4258,159.32333374023438,172.64166259765625,179.1666717529297,0.02103542722761631,1.0210355520248413,0.02888680131517144,0.03271513804793358,0.9342414279004227,0.06223579145138563,0.0028182245185533112,0.0007045561296383278,3.7216665744781494,3.883333444595337,4.026666641235352,4.183333396911621,4.245833396911621,3.7033333778381348,3.858888864517212,3.9977777004241943,4.148889064788818,4.214444637298584,3.883333444595337,4.183333396911621,3.858888864517212,4.148889064788818
