ability_band,sex,course,is_major,ability_lo_min,n,finish_p10_min,finish_p50_min,finish_p90_min,mean_positive_split,mean_split_ratio,htw_rate,mean_severity,severity_none_rate,severity_mild_rate,severity_moderate_rate,severity_severe_rate,pace_first_half_p10,pace_first_half_p25,pace_first_half_p50,pace_first_half_p75,pace_first_half_p90,base_pace_p10,base_pace_p25,base_pace_p50,base_pace_p75,base_pace_p90,recommended_first_half_lo,recommended_first_half_hi,recommended_base_pace_lo,recommended_base_pace_hi
a240,F,London,True,240,19734,243.71665954589844,257.29998779296875,269.23333740234375,0.09864362329244614,1.0986435413360596,0.1488294314381271,0.09204339236021042,0.6179183135704874,0.3523360697273741,0.027009222661396576,0.002736394040741867,5.475833415985107,5.62333345413208,5.792500019073486,6.009166717529297,6.211666584014893,5.524444580078125,5.663333415985107,5.835555553436279,6.051111221313477,6.256666660308838,5.62333345413208,6.009166717529297,5.663333415985107,6.051111221313477
a240,F,New York,True,240,26574,244.06666564941406,258.1499938964844,270.45001220703125,0.10305196791887283,1.103052020072937,0.18510574245503122,0.10238901525735855,0.5585534733197862,0.4002408369082562,0.0358244901031083,0.005381199668849251,5.4658331871032715,5.62333345413208,5.81083345413208,6.035833358764648,6.25166654586792,5.486666679382324,5.634444236755371,5.82111120223999,6.048888683319092,6.265555381774902,5.62333345413208,6.035833358764648,5.634444236755371,6.048888683319092
a240,M,Berlin,True,240,98209,243.28334045410156,256.29998779296875,270.3333435058594,0.11976951360702515,1.1197694540023804,0.3431151931085746,0.12108402699232101,0.48882485311936785,0.41572564632569314,0.08098035821564215,0.014469142339296805,5.366666793823242,5.556666851043701,5.732500076293945,5.96750020980835,6.210833549499512,5.3822221755981445,5.565555572509766,5.7377777099609375,5.973333358764648,6.21999979019165,5.556666851043701,5.96750020980835,5.565555572509766,5.973333358764648
a240,M,Boston,True,240,7370,242.96665954589844,255.35000610351562,269.0333251953125,0.16087563335895538,1.160875678062439,0.3926729986431479,0.15856719017028809,0.3614654002713704,0.464314789687924,0.1322930800542741,0.04192672998643148,5.172416687011719,5.419166564941406,5.639999866485596,5.865833282470703,6.102583408355713,5.210000038146973,5.441111087799072,5.647777557373047,5.877777576446533,6.119999885559082,5.419166564941406,5.865833282470703,5.441111087799072,5.877777576446533
a240,M,Chicago,True,240,8789,243.16000366210938,255.76666259765625,268.70001220703125,0.1416167914867401,1.1416168212890625,0.47775628626692457,0.14570829272270203,0.3979974968710889,0.44988053248378657,0.12481510979633632,0.027306860848788257,5.244833469390869,5.482500076293945,5.671666622161865,5.894999980926514,6.12766695022583,5.255555629730225,5.475555419921875,5.657777786254883,5.880000114440918,6.113333225250244,5.482500076293945,5.894999980926514,5.475555419921875,5.880000114440918
a240,M,London,True,240,28673,243.1666717529297,255.96665954589844,268.3833312988281,0.15817591547966003,1.1581759452819824,0.436019949081017,0.15055638551712036,0.3580023018170404,0.49168207024029575,0.12726258152268685,0.02305304641997698,5.236666679382324,5.440833568572998,5.631666660308838,5.821666717529297,6.052499771118164,5.288888931274414,5.488888740539551,5.671111106872559,5.864444255828857,6.096444606781006,5.440833568572998,5.821666717529297,5.488888740539551,5.864444255828857
a240,M,New York,True,240,32319,243.56333923339844,257.3666687011719,273.3166809082031,0.16401194036006927,1.1640119552612305,0.4709304124508803,0.16229800879955292,0.32293697205977906,0.49184690120362634,0.15285126396237508,0.0323648627742195,5.230000019073486,5.449999809265137,5.6566667556762695,5.880833148956299,6.138500213623047,5.257777690887451,5.465555667877197,5.662222385406494,5.889999866485596,6.157777786254883,5.449999809265137,5.880833148956299,5.465555667877197,5.889999866485596
a270,F,Berlin,True,270,37105,272.8999938964844,285.25,298.5,0.09081703424453735,1.0908169746398926,0.16803665274221802,0.08912958949804306,0.6329335669047298,0.3308718501549656,0.032313704352513135,0.0038808785877914027,6.070000171661377,6.273333549499512,6.482500076293945,6.704999923706055,6.9063334465026855,6.113333225250244,6.311110973358154,6.516666889190674,6.745555400848389,6.958889007568359,6.273333549499512,6.704999923706055,6.311110973358154,6.745555400848389
a270,F,Boston,True,270,5424,272.73333740234375,284.42498779296875,297.8949890136719,0.13235951960086823,1.132359504699707,0.24963126843657818,0.1255347728729248,0.4531710914454277,0.4609144542772861,0.07171828908554573,0.014196165191740414,5.892499923706055,6.119166851043701,6.352499961853027,6.57687520980835,6.7833333015441895,5.9525556564331055,6.176666736602783,6.397777557373047,6.628889083862305,6.837777614593506,6.119166851043701,6.57687520980835,6.176666736602783,6.628889083862305
a270,F,Chicago,True,270,5775,272.0333251953125,283.8333435058594,299.04998779296875,0.10396064817905426,1.1039607524871826,0.2522943722943723,0.10673584789037704,0.5501298701298701,0.3875324675324675,0.05350649350649351,0.008831168831168832,5.961999893188477,6.193333148956299,6.43916654586792,6.676249980926514,6.884166717529297,5.996666431427002,6.198888778686523,6.434444427490234,6.679999828338623,6.905111312866211,6.193333148956299,6.676249980926514,6.198888778686523,6.679999828338623
